X;Y;id_local;reseau_loc;nom_loc;id_osm;num_iti;code_com_d;ame_d;regime_d;sens_d;largeur_d;local_d;statut_d;revet_d;code_com_g;ame_g;regime_g;sens_g;largeur_g;local_g;statut_g;revet_g;access_ame;date_maj;trafic_vit;lumiere;d_service;comm;source;project_c;ref_geo
1.29597363360666;45.8802801229917;;;;way/712300554;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;CHAUSSEE;EN SERVICE;LISSE;;2021-08-23;"50";true;;;OpenStreetMap;WGS84;
1.23744957369959;45.8203256733564;;;;way/659768869;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;"1.5";TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;"1.5";;EN SERVICE;LISSE;;2026-01-25;;true;;;OpenStreetMap;WGS84;
1.2922876;45.865792300844;D 142;;;way/422804416;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";true;;;OpenStreetMap;WGS84;
1.2919958;45.8627667503715;;;;way/451213724;;"87085";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-05-27;;;;;OpenStreetMap;WGS84;
1.291947;45.8655192003785;D 142;;;way/1176644850;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";true;;;OpenStreetMap;WGS84;
1.29188670705924;45.8657019074742;;;;way/1176644845;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-05-27;;;;;OpenStreetMap;WGS84;
1.29182601511575;45.8624353156122;;;;way/1212234569;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2023-10-01;"50";true;;;OpenStreetMap;WGS84;
1.29170206443121;45.8624333437085;;;;way/1212234566;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2023-10-01;"50";;;;OpenStreetMap;WGS84;
1.29170399592811;45.8653411717508;;;;way/1176644849;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-04-01;;;;;OpenStreetMap;WGS84;
1.2915404;45.8653892003629;;;;way/1176644848;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-05-27;;;;;OpenStreetMap;WGS84;
1.2912799396114;45.8617164291753;;;;way/40702591;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2023-10-01;"50";true;;;OpenStreetMap;WGS84;
1.29117147136525;45.8617597312244;;;;way/40702592;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2023-10-01;"50";;;;OpenStreetMap;WGS84;
1.2910796;45.8660480508277;;;;way/135439122;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2019-01-06;;false;;;OpenStreetMap;WGS84;
1.29064992116341;45.8610225663101;;;;way/40702587;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-12-28;"50";true;;;OpenStreetMap;WGS84;
1.29065551240905;45.8610319229688;;;;way/1176644839;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.29032849660829;45.8603893634819;;;;way/465481707;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2022-04-29;;;;;OpenStreetMap;WGS84;
1.28969264437838;45.8686584762418;;;;way/135439134;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2011-10-31;;;;;OpenStreetMap;WGS84;
1.28503349551075;45.8607400930477;D 250;;;way/212069621;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-11;"50";true;;;OpenStreetMap;WGS84;
1.28365656969633;45.8608744138167;;;;way/698332944;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.29052982629694;45.8569827540708;;;;way/1417638443;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-07-26;;;;;OpenStreetMap;WGS84;
1.29014891618474;45.8600640907465;;;;way/465481711;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2021-08-25;;;;;OpenStreetMap;WGS84;
1.28999143518661;45.8599401083805;;;;way/465481709;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2017-01-12;;;;;OpenStreetMap;WGS84;
1.29005963660846;45.8559031491324;;;;way/947381544;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-07-26;;;;;OpenStreetMap;WGS84;
1.28997251604136;45.8599678539025;;;;way/1462417561;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-28;;;;;OpenStreetMap;WGS84;
1.28972181038164;45.8600558846117;;;;way/1176644833;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.28967130456939;45.8595682855898;;;;way/1462872597;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.28959146194448;45.8586693381577;D 250;;;way/1061270967;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-12-30;"50";;;;OpenStreetMap;WGS84;
1.28969672536147;45.8600646051082;;;;way/465481704;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.28923629442921;45.8593116371013;;;;way/465481713;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.28900516015906;45.859453294739;;;;way/1462872596;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.28942408340034;45.8595567693202;;;;way/347340565;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2022-04-29;"50";;;;OpenStreetMap;WGS84;
1.2886825591479;45.8556700160099;;;;way/115366842;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;CHAUSSEE;EN SERVICE;LISSE;;2019-09-06;"50";;;;OpenStreetMap;WGS84;
1.28857700655504;45.8557160991449;;;;way/715419773;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-17;"50";;;;OpenStreetMap;WGS84;
1.28890415997848;45.8593596907044;;;;way/465481708;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-30;;;;;OpenStreetMap;WGS84;
1.28871802843094;45.8574039492614;;;;way/135519196;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-17;"50";;;;OpenStreetMap;WGS84;
1.28870916054701;45.8594352247698;D 250;;;way/347339614;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-12-30;"50";;;;OpenStreetMap;WGS84;
1.2882151036893;45.8548737838975;;;;way/135519174;;"87085";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-17;;;;;OpenStreetMap;WGS84;
1.28814914191753;45.859706792311;D 250;;;way/334185879;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.28798800604292;45.8596053688832;;;;way/465481712;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-12-27;;;;;OpenStreetMap;WGS84;
1.28797857649053;45.8544008638611;;;;way/415132107;;"87085";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2019-08-26;;;;;OpenStreetMap;WGS84;
1.28446726800183;45.8527367528494;D 142;;;way/415132108;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.28482612276051;45.8569725238883;D 142;;;way/412764070;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-09-21;"50";true;;;OpenStreetMap;WGS84;
1.28379453347679;45.8556665095721;;;;way/347351864;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-04-01;;false;;;OpenStreetMap;WGS84;
1.29119168113557;45.8205831843027;;;;way/222923374;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-06-27;;;;;OpenStreetMap;WGS84;
1.29038395241896;45.8204748450352;;;;way/222923375;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-06-27;;;;;OpenStreetMap;WGS84;
1.28910666453056;45.8178842867317;D 979;;;way/333769874;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-01-11;"50";;;;OpenStreetMap;WGS84;
1.28879159390437;45.8165005336121;;;;way/707900400;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.28837436301216;45.8178367379483;D 979;;;way/410266858;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.28783186836587;45.8206778681805;;;;way/216609622;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-06-27;;;;;OpenStreetMap;WGS84;
1.2834207;45.8214872503968;D 979;;;way/271262571;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.2836366;45.8213038005167;D 979;;;way/1448599172;;"87085";AUTRE;EN AGGLOMERATION;;;;EN SERVICE;LISSE;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;EN AGGLOMERATION;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;;2025-11-09;"50";;;;OpenStreetMap;WGS84;
1.28369933044486;45.8211324818476;;;;way/1448599173;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-11-09;;false;;;OpenStreetMap;WGS84;
1.28401309396181;45.8209799861778;D 979;;;way/1193998442;;"87085";AUTRE;EN AGGLOMERATION;;;;EN SERVICE;LISSE;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;EN AGGLOMERATION;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;;2025-11-09;"50";;;;OpenStreetMap;WGS84;
1.28397043984368;45.8209441583719;;;;way/1448599174;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-11-09;;;;;OpenStreetMap;WGS84;
1.28437245833109;45.820672519539;D 979;;;way/1193998443;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"30";;;;OpenStreetMap;WGS84;
1.28409766832738;45.8209343735887;;;;way/1448599175;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-11-09;;;;;OpenStreetMap;WGS84;
1.28474775;45.8203485507755;D 979;;;way/1350344724;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.2257121;45.8344385503694;;;;way/965001721;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2025-09-21;;;;;OpenStreetMap;WGS84;
1.22549323548721;45.8342274142316;;;;way/965001729;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-03-27;;;;;OpenStreetMap;WGS84;
1.22526230547403;45.8339799511516;;;;way/964862057;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-07-16;;true;;;OpenStreetMap;WGS84;
1.2257378748085;45.834489401821;;;;way/965001726;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2022-07-16;;;;;OpenStreetMap;WGS84;
1.22574807776181;45.8346228503565;;;;way/965001731;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2026-01-12;;;;;OpenStreetMap;WGS84;
1.2257442;45.8345567003762;;;;way/965001730;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2022-07-16;;;;;OpenStreetMap;WGS84;
1.22589766185647;45.8346905252452;;;;way/965001748;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"87085";AUCUN;;;;;EN SERVICE;;;2021-07-16;;true;;;OpenStreetMap;WGS84;
1.22633582955131;45.834934918867;;;;way/334994510;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-03-03;;true;;;OpenStreetMap;WGS84;
1.22656900613416;45.8356722450804;;;;way/334995249;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-02-03;"50";;;;OpenStreetMap;WGS84;
1.22661907269809;45.8359201046033;;;;way/503677461;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-02-03;"50";;;;OpenStreetMap;WGS84;
1.22665773392406;45.8351766651432;;;;way/962929791;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;true;;;OpenStreetMap;WGS84;
1.2266533614175;45.8346575927668;;;;way/35404044;;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.226786274727;45.8362146316163;;;;way/139541721;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2026-02-03;"50";;;;OpenStreetMap;WGS84;
1.2267848;45.8352137003731;;;;way/962929792;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;true;;;OpenStreetMap;WGS84;
1.22687071866434;45.8352596614745;;;;way/962929793;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;true;;;OpenStreetMap;WGS84;
1.22801817835328;45.8364137553693;;;;way/962929781;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-10-18;;true;;;OpenStreetMap;WGS84;
1.22722105300653;45.8350881524468;;;;way/965001741;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-07-16;;;;;OpenStreetMap;WGS84;
1.22726282620441;45.8355281037473;;;;way/962929789;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;true;;;OpenStreetMap;WGS84;
1.22728605;45.8350487003678;;;;way/965001744;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-07-16;;;;;OpenStreetMap;WGS84;
1.22692523622873;45.8353313465831;;;;way/962929790;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;true;;;OpenStreetMap;WGS84;
1.22693;45.8352898503677;;;;way/965001743;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2022-05-09;;true;;;OpenStreetMap;WGS84;
1.22691285;45.8352893503678;;;;way/962929794;;"87085";VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-20;;true;;;OpenStreetMap;WGS84;
1.2269513471797;45.8364611848707;;;;way/503677463;;"87085";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-12-31;"30";;;;OpenStreetMap;WGS84;
1.22698666148217;45.8352523864088;;;;way/965001742;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;true;;;OpenStreetMap;WGS84;
1.22710055;45.8351716003905;;;;way/406761966;;"87085";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2022-05-09;;true;;;OpenStreetMap;WGS84;
1.29257880308004;45.8468329888677;;;;way/1164896817;;"87085";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2026-01-10;;;;;OpenStreetMap;WGS84;
1.29256540069522;45.8648329554405;;;;way/40704480;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.29266412134952;45.8649236321696;;;;way/1176644841;;"87085";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2023-05-27;;;;;OpenStreetMap;WGS84;
1.29265319626909;45.8635421484634;;;;way/43470208;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-05-27;"50";;;;OpenStreetMap;WGS84;
1.29273515674753;45.8662776633636;D 142;;;way/1061270570;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.2929218;45.8662450008036;D 142;;;way/422804415;;"87085";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-09-21;"50";true;;;OpenStreetMap;WGS84;
1.29333538778414;45.8551796224764;D 250;;;way/35367523;;"87085";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;;2025-09-21;"50";;;;OpenStreetMap;WGS84;
1.29350819232565;45.8551735223884;;;;way/1000451061;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-30;;true;;;OpenStreetMap;WGS84;
1.29697072012392;45.8521730314905;;;;way/1424868722;;"87085";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"87085";AUCUN;;;;;EN SERVICE;LISSE;;2025-12-29;;;;;OpenStreetMap;WGS84;
